"UniqueSite","Site_Lat","Site_Long","Year","Targeted.biomass","PA_tp","Atoll","DepthCategory","CleanHabitat","Protection","CensusMethod","Total.sampling.Area","gravtot_500km","MPAage","NTZarea","Regional_population_growth","Ocean_prod","Climate_stress","HDI","Larger_pop_size","spatialcatch_tkm2","Larger_2","SocialSIte4km"
7650,17.60753,145.8153,2009,133.9089397,0,0,">10m","Slope","Fished","Standard belt transect",400,0.063603938,0,0,33.33332701,130.3352773,0.623402522,0.875,53860,0.851094086800453,"Commonwealth of the Northern Mariana Islands","Williams_old_8"
7653,17.58693,145.81808,2009,6711.842629,1,0,">10m","Slope","Fished","Standard belt transect",400,0.064446386,0,0,33.33332701,130.3352773,0.623402522,0.875,53860,0.851094086800453,"Commonwealth of the Northern Mariana Islands","Williams_old_8"
7654,15.63427,142.75887,2005,95.1034683,1,1,">10m","Slope","Fished","Standard belt transect",400,0.175347647,0,0,0,126.9127741,0.729353464,0.875,53860,0.851094086800453,"Commonwealth of the Northern Mariana Islands","Williams_old_9"
7655,15.63667,142.75978,2005,39.45420022,1,1,">10m","Slope","Fished","Standard belt transect",400,0.175347647,0,0,0,126.9127741,0.729353464,0.875,53860,0.851094086800453,"Commonwealth of the Northern Mariana Islands","Williams_old_9"
7658,19.69977,145.4174,2009,338.7993072,1,0,">10m","Slope","Fished","Standard belt transect",400,0,0,0,33.33332759,124.7964845,0.581733643,0.875,53860,0.851094086800453,"Commonwealth of the Northern Mariana Islands","Williams_old_10"
7661,19.68072,145.39225,2009,540.6568494,0,0,">10m","Slope","Fished","Standard belt transect",400,0,0,0,33.33332759,124.7964845,0.581733643,0.875,53860,0.851094086800453,"Commonwealth of the Northern Mariana Islands","Williams_old_10"
7664,19.7017,145.39365,2009,337.7722385,0,0,">10m","Slope","Fished","Standard belt transect",400,0,0,0,33.33332759,124.7964845,0.581733643,0.875,53860,0.851094086800453,"Commonwealth of the Northern Mariana Islands","Williams_old_10"
7665,19.70842,145.40305,2009,383.3561041,1,0,">10m","Slope","Fished","Standard belt transect",400,0,0,0,33.33332759,124.7964845,0.581733643,0.875,53860,0.851094086800453,"Commonwealth of the Northern Mariana Islands","Williams_old_10"
7666,19.67803,145.41177,2009,708.038468,1,0,">10m","Slope","Fished","Standard belt transect",400,0,0,0,33.33332759,124.7964845,0.581733643,0.875,53860,0.851094086800453,"Commonwealth of the Northern Mariana Islands","Williams_old_10"
7667,19.79861,145.47166,2009,584.2830482,0,0,">10m","Slope","Fished","Standard belt transect",400,0,0,0,33.3333273,124.6124738,0.582652359,0.875,53860,0.851094086800453,"Commonwealth of the Northern Mariana Islands","Williams_old_11"
7670,0.20593,-176.47943,2008,604.0051544,0,0,">10m","Slope","Restricted","Standard belt transect",200,0,0,0,0,384.0058388,0.933325864,0.953,0,1.4077651847954e-05,"PRIA","Williams_old_12"
7672,0.197,-176.4862,2008,1537.884687,0,0,"4-10m","Slope","Restricted","Standard belt transect",400,0,0,0,0,384.0058388,0.933325864,0.953,0,1.4077651847954e-05,"PRIA","Williams_old_12"
7677,0.1989,-176.485,2008,2285.674528,1,0,"4-10m","Slope","Restricted","Standard belt transect",400,0,0,0,0,384.0058388,0.933325864,0.953,0,1.4077651847954e-05,"PRIA","Williams_old_12"
7678,0.20532,-176.47439,2008,612.4158462,1,0,">10m","Slope","Restricted","Standard belt transect",400,0,0,0,0,384.0058388,0.933325864,0.953,0,1.4077651847954e-05,"PRIA","Williams_old_12"
7682,20.54603,144.88565,2009,317.4768499,0,0,">10m","Slope","Fished","Standard belt transect",400,0,0,0,33.33332615,127.1206586,0.536123847,0.875,53860,0.851094086800453,"Commonwealth of the Northern Mariana Islands","Williams_old_13"
7685,20.538,144.89927,2009,178.2333081,0,0,">10m","Slope","Fished","Standard belt transect",400,0,0,0,33.33332615,127.1206586,0.536123847,0.875,53860,0.851094086800453,"Commonwealth of the Northern Mariana Islands","Williams_old_13"
7688,20.5532,144.89055,2009,387.0504368,0,0,">10m","Slope","Fished","Standard belt transect",400,0,0,0,33.33332615,127.1206586,0.536123847,0.875,53860,0.851094086800453,"Commonwealth of the Northern Mariana Islands","Williams_old_13"
7760,13.43005,144.63748,2007,34.36393096,0,0,">10m","Slope","Fished","Standard belt transect",600,44.99487305,0,0,20.03460964,103.3232022,0.742376268,0.901,162810,0.342412262455831,"Guam","Williams_old_36"
7763,13.30528,144.65307,2009,101.8399612,0,0,">10m","Slope","Fished","Standard belt transect",400,20.01212794,0,0,19.04077559,102.1845887,0.741966007,0.901,162810,0.342412262455831,"Guam","Williams_old_37"
7766,13.24158,144.70282,2009,104.9950989,0,0,">10m","Slope","UnfishedLow","Standard belt transect",400,27.93156717,12,4.52,18.7171234,102.3263696,0.741882697,0.901,162810,0.342412262455831,"Guam","Williams_old_38"
7769,13.51698,144.79765,2009,104.3528385,0,0,"4-10m","Slope","UnfishedHigh","Standard belt transect",400,75.06324551,12,4.1,20.10919311,102.7992205,0.735590956,0.901,162810,0.342412262455831,"Guam","Williams_old_39"
7771,13.57865,144.82843,2009,59.10370751,0,0,">10m","Slope","Restricted","Standard belt transect",400,17.02946974,0,0,20.10919311,102.9854912,0.734432206,0.901,162810,0.342412262455831,"Guam","Williams_old_40"
7774,13.60227,144.9274,2009,235.0706451,0,0,">10m","Slope","Restricted","Standard belt transect",400,6.850259046,0,0,20.10919311,102.3183423,0.732255262,0.901,162810,0.342412262455831,"Guam","Williams_old_41"
7777,13.4888,144.877467,2009,147.498592,0,0,">10m","Slope","Fished","Standard belt transect",400,14.74709045,0,0,20.10919311,101.7299386,0.734644658,0.901,162810,0.342412262455831,"Guam","Williams_old_42"
7780,13.6326,144.89278,2009,148.9898845,0,0,"4-10m","Slope","Restricted","Standard belt transect",400,5.69247854,0,0,20.10919311,102.293478,0.733556177,0.901,162810,0.342412262455831,"Guam","Williams_old_43"
7783,13.47357,144.69352,2009,41.42009157,0,0,">10m","Slope","Restricted","Standard belt transect",400,23.79512483,0,0,20.10919311,102.9438203,0.739177745,0.901,162810,0.342412262455831,"Guam","Williams_old_44"
7785,13.428283,144.8101,2007,241.1255073,0,0,">10m","Slope","Fished","Standard belt transect",600,139.1434948,0,0,20.10919311,102.3877896,0.736235078,0.901,162810,0.342412262455831,"Guam","Williams_old_45"
7786,13.44878333,144.6259167,2009,20.81505309,0,0,">10m","Slope","Fished","Standard belt transect",400,17.45351337,0,0,20.03460964,103.3232022,0.742376268,0.901,162810,0.342412262455831,"Guam","Williams_old_36"
7787,13.29163333,144.7677,2009,52.82611352,0,0,"4-10m","Slope","Fished","Standard belt transect",400,55.72545877,0,0,19.91543021,101.8809818,0.740247207,0.901,162810,0.342412262455831,"Guam","Williams_old_46"
7788,13.5158,144.9164833,2009,106.0978724,0,0,">10m","Slope","Fished","Standard belt transect",400,5.742996094,0,0,20.10919311,102.0923019,0.733218116,0.901,162810,0.342412262455831,"Guam","Williams_old_47"
7790,17.30583,145.85093,2009,399.3934766,0,0,">10m","Slope","Fished","Standard belt transect",400,0.13372799,0,0,33.33332712,130.6416601,0.630275089,0.875,53860,0.851094086800453,"Commonwealth of the Northern Mariana Islands","Williams_old_48"
7792,17.30015,145.83495,2009,947.9118039,0,0,">10m","Slope","Fished","Standard belt transect",400,0.134385737,0,0,33.33332712,130.6416601,0.630275089,0.875,53860,0.851094086800453,"Commonwealth of the Northern Mariana Islands","Williams_old_48"
7795,17.31695,145.83233,2009,839.9816345,0,0,">10m","Slope","Fished","Standard belt transect",400,0.132645691,0,0,33.33332712,130.6416601,0.630275089,0.875,53860,0.851094086800453,"Commonwealth of the Northern Mariana Islands","Williams_old_48"
7796,17.3091,145.83092,2005,1457.808712,1,0,"4-10m","Slope","Fished","Standard belt transect",600,0.133563649,0,0,33.33332712,130.6416601,0.630275089,0.875,53860,0.851094086800453,"Commonwealth of the Northern Mariana Islands","Williams_old_48"
7798,19.808717,-155.0896,2008,398.7688561,0,0,">10m","Slope","Fished","Standard belt transect",600,131.9798482,0,0,13.33307251,208.9603375,0.251084486,0.953,1364000,0.736996357217499,"Hawaii","Williams_old_49"
7799,19.8423,-155.0828,2005,548.9097496,0,0,">10m","Slope","Fished","Standard belt transect",600,39.57442647,0,0,13.33274052,209.7403963,0.247914912,0.953,1364000,0.736996357217499,"Hawaii","Williams_old_50"
7800,19.8639,-155.0868,2005,363.757545,0,0,">10m","Slope","Fished","Standard belt transect",600,89.07659327,0,0,13.33278292,209.4213262,0.248704258,0.953,1364000,0.736996357217499,"Hawaii","Williams_old_51"
7801,20.2401,-155.8947,2005,292.1708362,0,0,"4-10m","Slope","Fished","Standard belt transect",600,51.30177699,0,0,13.33428373,211.5289773,0.257472846,0.953,1364000,0.736996357217499,"Hawaii","Williams_old_52"
7802,20.212,-155.9039,2005,296.1722789,0,0,">10m","Slope","Fished","Standard belt transect",600,41.41720543,0,0,13.33383244,210.685147,0.258620466,0.953,1364000,0.736996357217499,"Hawaii","Williams_old_53"
7803,20.1915,-155.9036,2005,363.9748329,0,0,"4-10m","Slope","Fished","Standard belt transect",600,38.16737995,0,0,13.33383244,210.685147,0.258620466,0.953,1364000,0.736996357217499,"Hawaii","Williams_old_53"
7804,19.4856,-154.8178,2005,426.8173284,0,0,">10m","Slope","Fished","Standard belt transect",600,53.33287508,0,0,13.33231068,200.551153,0.239382948,0.953,1364000,0.736996357217499,"Hawaii","Williams_old_54"
7807,19.424,-154.8806,2008,301.5794164,1,0,"4-10m","Slope","Fished","Standard belt transect",600,49.90636738,0,0,13.33233607,200.0385963,0.244810685,0.953,1364000,0.736996357217499,"Hawaii","Williams_old_55"
7809,19.394,-154.9274,2008,290.3610807,0,0,">10m","Slope","Fished","Standard belt transect",600,187.5371979,0,0,13.33238324,200.9201327,0.247756594,0.953,1364000,0.736996357217499,"Hawaii","Williams_old_56"
7811,19.2533,-155.197,2008,1645.323732,0,0,">10m","Slope","Fished","Standard belt transect",600,9.278576395,0,0,13.33315849,197.6299818,0.264873979,0.953,1364000,0.736996357217499,"Hawaii","Williams_old_57"
7813,19.2672,-155.2554,2008,902.8631258,1,0,">10m","Slope","Fished","Standard belt transect",600,9.243352301,0,0,13.33340651,197.6299818,0.266934747,0.953,1364000,0.736996357217499,"Hawaii","Williams_old_58"
7816,18.965417,-155.6182,2008,291.3498409,0,0,">10m","Slope","Fished","Standard belt transect",600,6.771175822,0,0,13.33323841,189.2274876,0.27270263,0.953,1364000,0.736996357217499,"Hawaii","Williams_old_59"
7818,18.922033,-155.684483,2008,498.0158536,0,0,">10m","Slope","Fished","Standard belt transect",400,10.75337243,0,0,13.3320515,188.8081735,0.269919998,0.953,1364000,0.736996357217499,"Hawaii","Williams_old_60"
7820,18.939,-155.6884,2008,515.2604033,0,0,">10m","Slope","Fished","Standard belt transect",600,10.88248264,0,0,13.3320515,188.8081735,0.269919998,0.953,1364000,0.736996357217499,"Hawaii","Williams_old_60"
7821,19.1432,-155.4652,2005,390.76329,1,0,">10m","Slope","Fished","Standard belt transect",600,10.12619566,0,0,13.33342934,193.6381678,0.273670135,0.953,1364000,0.736996357217499,"Hawaii","Williams_old_61"
7825,19.1339,-155.501,2008,406.9433345,0,0,">10m","Slope","Fished","Standard belt transect",600,16.38077748,0,0,13.33342746,191.3484953,0.274540191,0.953,1364000,0.736996357217499,"Hawaii","Williams_old_62"
7827,19.0755,-155.5525,2008,174.3984859,0,0,">10m","Slope","Fished","Standard belt transect",600,73.88718492,0,0,13.3335107,190.1313923,0.275151001,0.953,1364000,0.736996357217499,"Hawaii","Williams_old_63"
7828,19.5475,-154.8508,2005,158.0246254,0,0,">10m","Slope","Fished","Standard belt transect",600,47.49295669,0,0,13.33234067,201.5816801,0.239636892,0.953,1364000,0.736996357217499,"Hawaii","Williams_old_64"
7829,19.6629,-154.9731,2005,259.9777036,0,0,">10m","Slope","Fished","Standard belt transect",600,25.9375148,0,0,13.33262811,205.4389072,0.247090952,0.953,1364000,0.736996357217499,"Hawaii","Williams_old_65"
7831,20.192383,-155.703383,2008,24.167764,0,0,"4-10m","Slope","Fished","Standard belt transect",600,21.66152721,0,0,13.33330454,211.6092207,0.248635149,0.953,1364000,0.736996357217499,"Hawaii","Williams_old_66"
7833,20.2472,-155.7766,2008,198.4247508,0,0,">10m","Slope","Fished","Standard belt transect",600,56.00605209,0,0,13.33352208,212.4201434,0.250645783,0.953,1364000,0.736996357217499,"Hawaii","Williams_old_67"
7835,18.968567,-155.73085,2008,302.021493,0,0,">10m","Slope","Fished","Standard belt transect",600,8.641723497,0,0,13.33219286,188.9927771,0.272507215,0.953,1364000,0.736996357217499,"Hawaii","Williams_old_68"
7837,19.006233,-155.7963,2008,219.4046675,0,0,">10m","Slope","Fished","Standard belt transect",600,5.613481734,0,0,13.33290678,189.3473499,0.271565312,0.953,1364000,0.736996357217499,"Hawaii","Williams_old_69"
7839,19.0383,-155.8826,2008,514.5238908,0,0,">10m","Slope","Fished","Standard belt transect",400,6.960848492,0,0,13.3334033,189.8694623,0.271580286,0.953,1364000,0.736996357217499,"Hawaii","Williams_old_70"
7841,19.7077,-154.9843,2008,938.857105,0,0,">10m","Slope","Fished","Standard belt transect",600,42.37697322,0,0,13.33274138,204.7121211,0.249373477,0.953,1364000,0.736996357217499,"Hawaii","Williams_old_71"
7843,19.7415,-155.0304,2008,445.399314,0,0,">10m","Slope","Fished","Standard belt transect",600,179.1929831,0,0,13.33293152,206.7021674,0.249297924,0.953,1364000,0.736996357217499,"Hawaii","Williams_old_72"
7846,19.2996,-155.084,2008,498.1040264,0,0,"4-10m","Slope","Fished","Standard belt transect",600,16.9358346,0,0,13.33254087,199.5025949,0.260463797,0.953,1364000,0.736996357217499,"Hawaii","Williams_old_74"
7848,19.999,-155.2494,2008,185.5319253,1,0,">10m","Slope","Fished","Standard belt transect",600,186.7765334,0,0,13.33302933,211.4795785,0.248772438,0.953,1364000,0.736996357217499,"Hawaii","Williams_old_75"
7850,20.0582,-155.3661,2008,427.6502857,0,0,">10m","Slope","Fished","Standard belt transect",600,34.47668692,0,0,13.33302089,212.0193891,0.249327171,0.953,1364000,0.736996357217499,"Hawaii","Williams_old_76"
7852,20.0951,-155.4463,2008,532.4409804,0,0,">10m","Slope","Fished","Standard belt transect",600,25.00022311,0,0,13.33299149,212.09375,0.25088398,0.953,1364000,0.736996357217499,"Hawaii","Williams_old_77"
7854,20.267028,-155.847965,2008,240.2290227,0,0,"4-10m","Slope","Fished","Standard belt transect",600,30.29775757,0,0,13.33430088,211.5289773,0.252101697,0.953,1364000,0.736996357217499,"Hawaii","Williams_old_78"
7855,19.339767,-154.989483,2008,502.4862018,0,0,">10m","Slope","Fished","Standard belt transect",600,36.60019294,0,0,13.33277422,199.9927084,0.251878382,0.953,1364000,0.736996357217499,"Hawaii","Williams_old_73"
7856,19.074833,-155.901017,2008,172.8273062,0,0,">10m","Slope","Fished","Standard belt transect",600,14.42177381,0,0,13.33298197,189.9887856,0.272483559,0.953,1364000,0.736996357217499,"Hawaii","Williams_old_79"
7857,20.2712,-155.856417,2008,531.8400079,1,0,">10m","Slope","Fished","Standard belt transect",400,35.53624969,0,0,13.33430088,211.5289773,0.252101697,0.953,1364000,0.736996357217499,"Hawaii","Williams_old_78"
7858,20.260833,-155.825867,2008,85.47155124,0,0,"4-10m","Slope","Fished","Standard belt transect",400,11.33831837,0,0,13.33430088,211.5289773,0.252101697,0.953,1364000,0.736996357217499,"Hawaii","Williams_old_78"
7859,20.2195,-155.732867,2008,14.92866189,0,0,"0-4m","Slope","Fished","Standard belt transect",200,49.8275983,0,0,13.33349936,212.159505,0.249367607,0.953,1364000,0.736996357217499,"Hawaii","Williams_old_80"
7860,20.1998,-155.710133,2008,212.2383918,0,0,">10m","Slope","Fished","Standard belt transect",400,26.57619268,0,0,13.33330454,211.6092207,0.248635149,0.953,1364000,0.736996357217499,"Hawaii","Williams_old_66"
7861,20.176517,-155.676217,2008,209.585105,0,0,"4-10m","Slope","Fished","Standard belt transect",400,17.19642043,0,0,13.33319799,211.3863228,0.248175119,0.953,1364000,0.736996357217499,"Hawaii","Williams_old_81"
7862,20.019133,-155.277017,2008,849.0970701,0,0,">10m","Slope","Fished","Standard belt transect",400,55.16080898,0,0,13.33302933,211.4795785,0.248772438,0.953,1364000,0.736996357217499,"Hawaii","Williams_old_75"
7863,20.0329,-155.318017,2008,184.3316412,0,0,"0-4m","Slope","Fished","Standard belt transect",400,14.68122456,0,0,13.33303053,211.8546464,0.24982081,0.953,1364000,0.736996357217499,"Hawaii","Williams_old_82"
7864,20.070033,-155.3967,2008,366.2687786,0,0,"4-10m","Slope","Fished","Standard belt transect",400,13.33337528,0,0,13.33302089,212.0193891,0.249327171,0.953,1364000,0.736996357217499,"Hawaii","Williams_old_76"
7865,20.09175,-155.439217,2008,224.7103509,0,0,"0-4m","Slope","Fished","Standard belt transect",400,25.00022311,0,0,13.33299149,212.09375,0.25088398,0.953,1364000,0.736996357217499,"Hawaii","Williams_old_77"
7866,20.1031,-155.465917,2008,955.6569231,0,0,">10m","Slope","Fished","Standard belt transect",400,32.92754761,0,0,13.33299149,212.09375,0.25229429,0.953,1364000,0.736996357217499,"Hawaii","Williams_old_83"
7867,20.10425,-155.475317,2008,527.9728012,0,0,"4-10m","Slope","Fished","Standard belt transect",400,42.93623182,0,0,13.33299149,212.09375,0.25229429,0.953,1364000,0.736996357217499,"Hawaii","Williams_old_83"
7868,19.682383,-154.977567,2008,285.5710141,0,0,">10m","Slope","Fished","Standard belt transect",400,27.85382679,0,0,13.33262811,205.4389072,0.247090952,0.953,1364000,0.736996357217499,"Hawaii","Williams_old_65"
7869,19.731783,-154.99985,2008,235.0187371,0,0,"0-4m","Slope","Fished","Standard belt transect",400,63.48564867,0,0,13.33274138,204.7121211,0.249373477,0.953,1364000,0.736996357217499,"Hawaii","Williams_old_71"
7870,19.78915,-155.08925,2008,117.4722827,0,0,"0-4m","Slope","Fished","Standard belt transect",400,730.7154429,0,0,13.33307251,208.9603375,0.251084486,0.953,1364000,0.736996357217499,"Hawaii","Williams_old_49"
7871,19.82525,-155.083,2008,352.9730612,0,0,">10m","Slope","Fished","Standard belt transect",400,49.91148653,0,0,13.33274052,209.7403963,0.247914912,0.953,1364000,0.736996357217499,"Hawaii","Williams_old_50"
7872,19.733983,-155.018883,2008,231.913592,0,0,"4-10m","Slope","Fished","Standard belt transect",400,119.9505861,0,0,13.33293152,206.7021674,0.249297924,0.953,1364000,0.736996357217499,"Hawaii","Williams_old_72"
7873,19.408167,-154.900633,2008,412.1021673,0,0,">10m","Slope","Fished","Standard belt transect",400,67.45477494,0,0,13.33233607,200.0385963,0.244810685,0.953,1364000,0.736996357217499,"Hawaii","Williams_old_55"
7874,19.373433,-154.945733,2008,681.0719209,0,0,">10m","Slope","Fished","Standard belt transect",400,15.44256606,0,0,13.33238324,200.9201327,0.247756594,0.953,1364000,0.736996357217499,"Hawaii","Williams_old_56"
7875,19.34285,-154.98205,2008,369.2484123,0,0,">10m","Slope","Fished","Standard belt transect",400,36.60019294,0,0,13.33277422,199.9927084,0.251878382,0.953,1364000,0.736996357217499,"Hawaii","Williams_old_73"
7876,19.273683,-155.127383,2008,596.869442,0,0,">10m","Slope","Fished","Standard belt transect",400,9.658397324,0,0,13.33259336,197.8111401,0.259646203,0.953,1364000,0.736996357217499,"Hawaii","Williams_old_84"
